session_date,session_high,session_low,poc,vah,val,total_volume,prior_rth_vah,prior_rth_val,prior_rth_poc,prior_rth_high,prior_rth_low,overnight_vah,overnight_val,overnight_poc,overnight_high,overnight_low,ibh,ibl,ib_range,rth_open,rth_close,rth_high,rth_low,normalized_volume,prior_vah,prior_val,prior_poc,prior_high,prior_low,prior_normalized_volume
2025-10-09,25388.0,25160.75,25217.25,25321.0,25192.0,1398346,25319.0,25211.0,25249.0,25364.75,25172.75,25351.5,25304.25,25328.75,25388.0,25251.25,25274.25,25193.5,80.75,25252.25,25287.5,25300.0,25160.75,1.0854440571049364,25334.75,25244.75,25269.25,25393.0,25172.75,0.9135764795728248
2025-10-10,25359.75,24157.75,24667.75,24900.75,24494.5,1841745,25261.25,25197.5,25217.25,25300.0,25160.75,,,,,,25359.75,24802.75,557.0,25335.5,24188.25,25359.75,24157.75,1.4296255468623154,25321.0,25192.0,25217.25,25388.0,25160.75,1.0854440571049364
2025-10-12,24945.0,24482.0,24829.25,24879.75,24761.5,1140794,24900.75,24494.5,24667.75,25359.75,24157.75,24879.75,24761.5,24829.25,24945.0,24482.0,,,,,,,,0.8855233738151851,24900.75,24494.5,24667.75,25359.75,24157.75,1.4296255468623154
2025-10-13,25044.5,24423.25,24908.0,24966.5,24623.75,2101857,,,,,,24725.0,24489.75,24633.5,25044.5,24423.25,24888.5,24743.5,145.0,24825.0,24905.0,24965.0,24743.5,1.6315333898294202,24879.75,24761.5,24829.25,24945.0,24482.0,0.8855233738151851
2025-10-14,25117.75,24670.5,24893.5,25024.25,24760.0,1910447,24947.75,24863.5,24903.0,24965.0,24743.5,25076.75,24872.5,24963.5,25117.75,24740.5,24768.75,24670.5,98.25,24721.0,24755.75,24947.25,24670.5,1.4829543922347934,24966.5,24623.75,24908.0,25044.5,24423.25,1.6315333898294202
2025-10-15,25125.5,24663.5,24935.75,25069.75,24853.0,2186223,24939.0,24732.25,24910.5,24947.25,24670.5,25099.25,25012.0,25068.0,25125.5,24874.5,25116.0,25045.5,70.5,25101.5,24942.0,25116.0,24663.5,1.6970211684777055,25024.25,24760.0,24893.5,25117.75,24670.5,1.4829543922347934
2025-10-16,25179.75,24410.25,24758.5,24973.75,24653.5,3098927,25015.5,24784.5,24942.0,25116.0,24663.5,24936.0,24643.25,24753.75,24960.75,24410.25,25179.75,25018.75,161.0,25081.25,24793.75,25179.75,24643.25,2.4054932724461824,25069.75,24853.0,24935.75,25125.5,24663.5,1.6970211684777055
2025-10-17,25054.25,24674.5,25005.75,25049.25,24830.0,1153354,24977.0,24666.25,24776.0,25179.75,24643.25,,,,,,24914.75,24700.5,214.25,24909.0,25033.0,25054.25,24674.5,0.8952728759822011,24973.75,24653.5,24758.5,25179.75,24410.25,2.4054932724461824
2025-10-19,25283.5,24956.0,25232.75,25283.5,25078.5,727126,25049.25,24830.0,25005.75,25054.25,24674.5,25283.5,25078.5,25232.75,25283.5,24956.0,,,,,,,,0.5644201045138213,25049.25,24830.0,25005.75,25054.25,24674.5,0.8952728759822011
2025-10-20,25368.0,25204.75,25313.25,25340.75,25270.25,1246010,,,,,,25305.25,25233.5,25279.0,25368.0,25204.75,25333.0,25265.0,68.0,25281.75,25326.25,25355.0,25265.0,0.9671956365544163,25283.5,25078.5,25232.75,25283.5,24956.0,0.5644201045138213
2025-10-21,25347.5,25116.5,25259.5,25316.0,25235.75,1417611,25330.75,25297.75,25317.25,25355.0,25265.0,25281.0,25210.0,25253.0,25338.5,25116.5,25303.0,25203.0,100.0,25221.0,25265.0,25347.5,25203.0,1.100398209911271,25340.75,25270.25,25313.25,25368.0,25204.75,0.9671956365544163
2025-10-22,25191.75,24805.25,25092.75,25155.75,24974.25,2180705,25324.75,25263.0,25309.75,25347.5,25203.0,25166.25,25030.75,25092.5,25179.75,24933.25,25191.75,25023.0,168.75,25125.5,25040.0,25191.75,24805.25,1.6927379078919098,25316.0,25235.75,25259.5,25347.5,25116.5,1.100398209911271
2025-10-23,25550.5,25119.5,25265.75,25380.75,25133.25,1375754,25142.25,24931.0,25034.25,25191.75,24805.25,25550.5,25375.25,25520.75,25550.5,25275.5,25199.25,25133.25,66.0,25147.25,25277.25,25295.0,25119.5,1.0679073729522912,25155.75,24974.25,25092.75,25191.75,24805.25,1.6927379078919098
2025-10-24,25569.0,25432.5,25548.0,25559.75,25509.75,620714,25283.5,25182.75,25265.75,25295.0,25119.5,,,,,,25544.5,25432.5,112.0,25499.5,25510.25,25569.0,25432.5,0.4818194656128265,25380.75,25133.25,25265.75,25550.5,25119.5,1.0679073729522912
2025-10-26,25876.75,25698.5,25836.0,25869.5,25784.25,531066,25559.75,25509.75,25548.0,25569.0,25432.5,25869.5,25784.25,25836.0,25876.75,25698.5,,,,,,,,0.4122316176615016,25559.75,25509.75,25548.0,25569.0,25432.5,0.4818194656128265
2025-10-27,26094.0,25850.0,25903.75,26013.0,25855.5,918649,,,,,,26094.0,25988.25,26056.0,26094.0,25942.25,25901.75,25850.0,51.75,25868.5,26004.0,26026.0,25850.0,0.7130868165785812,25869.5,25784.25,25836.0,25876.75,25698.5,0.4122316176615016
2025-10-28,26326.5,26006.0,26269.5,26310.0,26130.25,1242005,25930.75,25855.5,25903.75,26026.0,25850.0,26300.25,26248.0,26269.5,26326.5,26164.75,26056.5,26008.5,48.0,26046.0,26172.5,26232.0,26006.0,0.9640868183873066,26013.0,25855.5,25903.75,26094.0,25850.0,0.7130868165785812
2025-10-29,26399.5,25941.5,26246.25,26304.5,26127.25,2194722,26165.5,26008.5,26041.75,26232.0,26006.0,26258.5,26010.75,26111.75,26399.5,25941.5,26308.5,26237.0,71.5,26298.0,26223.75,26378.5,26047.5,1.7036183833596694,26310.0,26130.25,26269.5,26326.5,26006.0,0.9640868183873066
2025-10-30,26273.0,25853.0,26057.0,26168.25,25967.75,1709567,26276.5,26183.0,26246.25,26378.5,26047.5,26230.75,26108.5,26193.5,26273.0,26057.0,26098.5,25978.75,119.75,26019.75,26149.0,26149.0,25853.0,1.3270244563024565,26304.5,26127.25,26246.25,26399.5,25941.5,1.7036183833596694
2025-10-31,26183.0,25887.75,25996.5,26084.75,25899.5,1088591,26076.25,25975.0,26057.0,26149.0,25853.0,,,,,,26183.0,26100.5,82.5,26106.25,25983.75,26183.0,25887.75,0.8450016173164009,26168.25,25967.75,26057.0,26273.0,25853.0,1.3270244563024565
2025-11-02,26252.75,26012.5,26153.25,26252.75,26078.0,395128,26084.75,25899.5,25996.5,26183.0,25887.75,26252.75,26078.0,26153.25,26252.75,26012.5,,,,,,,,0.3067118863255298,26084.75,25899.5,25996.5,26183.0,25887.75,0.8450016173164009
2025-11-03,26265.75,25644.75,26092.0,26265.75,25922.5,1679690,,,,,,25890.0,25644.75,25767.25,26178.0,25644.75,26265.75,26034.0,231.75,26235.75,26108.5,26265.75,26012.75,1.3038329056460924,26252.75,26078.0,26153.25,26252.75,26012.5,0.3067118863255298
2025-11-04,25893.75,25282.75,25663.75,25774.5,25450.5,2086450,26147.75,26070.25,26092.0,26265.75,26012.75,25589.5,25440.25,25525.5,25595.75,25282.75,25893.75,25663.0,230.75,25741.5,25577.0,25893.75,25545.0,1.6195739487555973,26265.75,25922.5,26092.0,26265.75,25644.75,1.3038329056460924
2025-11-05,25878.5,25487.75,25711.0,25794.0,25637.25,1559869,25779.25,25579.25,25663.75,25893.75,25545.0,25753.5,25655.75,25731.0,25823.75,25616.75,25718.0,25487.75,230.25,25542.25,25743.5,25878.5,25487.75,1.2108237417007093,25774.5,25450.5,25663.75,25893.75,25282.75,1.6195739487555973
2025-11-06,25684.75,25062.0,25327.5,25449.0,25212.5,2515719,25871.5,25670.0,25856.5,25878.5,25487.75,25348.75,25149.5,25247.25,25354.75,25062.0,25684.75,25404.25,280.5,25673.75,25258.25,25684.75,25197.25,1.9527872485750835,25794.0,25637.25,25711.0,25878.5,25487.75,1.2108237417007093
2025-11-07,25228.5,24709.0,24936.0,25033.75,24761.25,1816939,25425.75,25226.25,25331.5,25684.75,25197.25,25216.25,25185.75,25200.75,25228.5,25160.75,25111.5,24881.75,229.75,25110.25,25162.25,25173.0,24709.0,1.410370280082459,25449.0,25212.5,25327.5,25684.75,25062.0,1.9527872485750835
2025-11-09,25569.5,25268.75,25541.0,25566.0,25420.25,494070,25033.75,24773.0,24936.0,25173.0,24709.0,25566.0,25420.25,25541.0,25569.5,25268.75,,,,,,,,0.3835140553867469,25033.75,24761.25,24936.0,25228.5,24709.0,1.410370280082459
2025-11-10,25768.75,25452.25,25645.0,25749.0,25580.75,1711729,,,,,,25767.75,25623.5,25740.5,25768.75,25572.5,25666.5,25524.0,142.5,25539.0,25713.25,25760.0,25452.25,1.3287026747487216,25566.0,25420.25,25541.0,25569.5,25268.75,0.3835140553867469
2025-11-11,25830.5,25478.5,25665.0,25677.5,25514.75,1489632,25676.5,25502.5,25645.0,25760.0,25452.25,25813.25,25713.0,25786.75,25830.5,25626.5,25646.0,25533.0,113.0,25605.25,25647.25,25695.75,25478.5,1.156303376756068,25749.0,25580.75,25645.0,25768.75,25452.25,1.3287026747487216
2025-11-12,25780.5,25434.5,25596.0,25628.25,25525.0,2017995,25676.0,25545.0,25661.5,25695.75,25478.5,25677.0,25504.5,25570.5,25721.75,25434.5,25780.5,25561.5,219.0,25778.5,25625.25,25780.5,25488.75,1.566436833242614,25677.5,25514.75,25665.0,25830.5,25478.5,1.156303376756068
2025-11-13,25501.5,24657.5,25055.5,25315.0,24917.75,2842999,25624.5,25545.0,25595.0,25780.5,25488.75,25167.0,24776.75,25131.25,25167.0,24657.5,25501.5,25280.75,220.75,25477.25,25099.75,25501.5,25002.0,2.2068331935767524,25628.25,25525.0,25596.0,25780.5,25434.5,1.566436833242614
2025-11-14,25293.5,24626.0,25160.5,25293.5,24997.0,1842299,25275.0,25013.75,25049.0,25501.5,25002.0,25162.75,25103.5,25132.25,25162.75,25076.0,25028.25,24626.0,402.25,24722.75,25105.0,25293.5,24626.0,1.4300555806362425,25315.0,24917.75,25055.5,25501.5,24657.5,2.2068331935767524
2025-11-16,25362.0,24989.25,25241.0,25293.5,25079.25,689089,25293.5,24985.0,25160.5,25293.5,24626.0,25293.5,25079.25,25241.0,25362.0,24989.25,,,,,,,,0.5348944823858928,25293.5,24997.0,25160.5,25293.5,24626.0,1.4300555806362425
2025-11-17,25254.75,24603.75,24794.75,25087.25,24679.25,2768367,,,,,,24846.75,24655.0,24734.0,24959.75,24603.75,25254.75,24955.25,299.5,24997.75,24886.75,25254.75,24732.0,2.1489012791079043,25293.5,25079.25,25241.0,25362.0,24989.25,0.5348944823858928
2025-11-18,24832.0,24380.0,24545.25,24720.5,24492.0,2898625,25226.5,24947.25,25092.0,25254.75,24732.0,24648.0,24517.0,24545.25,24731.5,24446.5,24832.0,24430.0,402.0,24718.25,24584.5,24832.0,24380.0,2.250011999909748,25087.25,24679.25,24794.75,25254.75,24603.75,2.1489012791079043
2025-11-19,25265.0,24508.0,24632.25,24937.25,24566.25,2857348,24788.75,24551.0,24737.0,24832.0,24380.0,25224.75,25057.5,25146.75,25265.0,24664.25,24988.0,24572.75,415.25,24610.75,24725.75,24988.0,24508.0,2.217971378815169,24720.5,24492.0,24545.25,24832.0,24380.0,2.250011999909748
2025-11-20,25310.0,23904.0,24187.5,24775.5,23919.25,3511791,24772.5,24579.5,24632.25,24988.0,24508.0,24234.5,24086.75,24187.5,24291.75,23904.0,25300.25,25145.0,155.25,25209.25,24135.25,25310.0,24099.5,2.7259724494113775,24937.25,24566.25,24632.25,25265.0,24508.0,2.217971378815169
2025-11-21,24596.5,23927.25,24359.5,24421.5,24042.5,2015380,25310.0,24400.75,25224.75,25310.0,24099.5,24341.75,24310.25,24321.5,24360.5,24302.75,24298.25,24027.0,271.25,24203.75,24313.0,24596.5,23927.25,1.5644069806815672,24775.5,23919.25,24187.5,25310.0,23904.0,2.7259724494113775
2025-11-23,24574.5,24361.25,24482.5,24522.5,24414.25,628560,24421.5,24038.5,24359.5,24596.5,23927.25,24522.5,24414.25,24482.5,24574.5,24361.25,,,,,,,,0.48790979953021557,24421.5,24042.5,24359.5,24596.5,23927.25,1.5644069806815672
2025-11-24,24993.25,24513.5,24934.25,24993.25,24774.0,1786968,,,,,,24960.5,24876.75,24933.75,24986.75,24821.75,24769.5,24513.5,256.0,24522.25,24935.5,24993.25,24513.5,1.387105763406692,24522.5,24414.25,24482.5,24574.5,24361.25,0.48790979953021557
2025-11-25,25236.0,24602.0,24780.0,25034.5,24602.0,2035305,24993.25,24716.0,24934.25,24993.25,24513.5,25218.5,25149.5,25195.75,25236.0,25059.25,24882.0,24602.0,280.0,24856.75,25079.25,25135.75,24602.0,1.5798734480922194,24993.25,24774.0,24934.25,24993.25,24513.5,1.387105763406692
2025-11-26,25375.5,25134.75,25314.0,25369.75,25238.25,1403643,24965.0,24602.0,24780.0,25135.75,24602.0,25323.25,25301.25,25312.5,25339.5,25288.0,25281.5,25134.75,146.75,25222.0,25296.0,25375.5,25134.75,1.0895557699217107,25034.5,24602.0,24780.0,25236.0,24602.0,1.5798734480922194
2025-11-27,25420.0,25285.75,25298.0,25340.75,25287.0,104614,25369.75,25227.0,25334.5,25375.5,25134.75,25390.5,25329.25,25344.0,25420.0,25303.0,25318.0,25287.0,31.0,25301.5,25299.75,25318.0,25285.75,0.08120496972135353,25369.75,25238.25,25314.0,25375.5,25134.75,1.0895557699217107
2025-11-28,25500.25,25329.5,25414.75,25433.25,25372.75,305722,25302.75,25292.75,25298.0,25318.0,25285.75,,,,,,25421.5,25329.5,92.0,25359.5,25484.75,25500.25,25329.5,0.23731188706245476,25340.75,25287.0,25298.0,25420.0,25285.75,0.08120496972135353
2025-11-30,25542.25,25193.5,25251.25,25328.75,25238.0,608533,25433.25,25372.75,25414.75,25500.25,25329.5,25328.75,25238.0,25251.25,25542.25,25193.5,,,,,,,,0.47236415622616884,25433.25,25372.75,25414.75,25500.25,25329.5,0.23731188706245476
2025-12-01,25523.0,25209.0,25402.5,25460.0,25322.5,1612492,25369.75,25227.0,25334.5,25375.5,25134.75,25522.5,25395.0,25490.5,25523.0,25324.0,25389.75,25209.0,180.75,25254.75,25401.75,25495.75,25209.0,1.2516715165840595,25328.75,25238.0,25251.25,25542.25,25193.5,0.47236415622616884
2025-12-02,25678.5,25413.75,25599.0,25663.25,25539.5,1889066,25421.25,25267.0,25402.5,25495.75,25209.0,25676.0,25578.0,25657.5,25678.5,25420.75,25654.25,25471.25,183.0,25492.25,25600.0,25670.0,25413.75,1.4663577277576465,25460.0,25322.5,25402.5,25523.0,25209.0,1.2516715165840595
2025-12-03,25732.5,25430.0,25647.25,25682.0,25546.25,1467742,25640.0,25532.25,25599.0,25670.0,25413.75,25664.0,25626.75,25647.25,25732.5,25602.75,25574.25,25430.0,144.25,25495.0,25657.25,25685.75,25430.0,1.1393116090461972,25663.25,25539.5,25599.0,25678.5,25413.75,1.4663577277576465
2025-12-04,25755.5,25487.0,25579.0,25636.25,25552.0,1604204,25634.0,25491.5,25567.75,25685.75,25430.0,25747.0,25636.75,25715.75,25755.5,25579.0,25713.25,25520.0,193.25,25711.75,25627.5,25713.25,25487.0,1.2452380871286273,25682.0,25546.25,25647.25,25732.5,25430.0,1.1393116090461972
2025-12-05,25867.75,25651.0,25725.0,25760.75,25679.0,1190651,25622.25,25561.0,25579.0,25713.25,25487.0,25739.75,25731.75,25735.5,25743.75,25723.25,25867.75,25660.5,207.25,25679.75,25726.0,25867.75,25651.0,0.9242240847658946,25636.25,25552.0,25579.0,25755.5,25487.0,1.2452380871286273
2025-12-07,25833.0,25700.0,25788.75,25813.75,25769.0,283734,25761.5,25678.0,25725.0,25867.75,25651.0,25813.75,25769.0,25788.75,25833.0,25700.0,,,,,,,,0.22024404839618522,25760.75,25679.0,25725.0,25867.75,25651.0,0.9242240847658946
2025-12-08,25860.75,25563.75,25660.5,25701.0,25594.0,1423473,,,,,,25707.25,25646.75,25692.5,25729.5,25589.0,25860.75,25656.75,204.0,25791.5,25669.25,25860.75,25563.75,1.104948495078711,25813.75,25769.0,25788.75,25833.0,25700.0,0.22024404839618522
2025-12-09,25746.25,25560.0,25701.5,25726.25,25649.25,1186098,25703.0,25582.5,25639.0,25860.75,25563.75,25697.5,25638.5,25679.0,25746.25,25615.75,25670.0,25560.0,110.0,25618.75,25702.0,25738.5,25560.0,0.9206898902303513,25701.0,25594.0,25660.5,25860.75,25563.75,1.104948495078711
2025-12-10,25869.75,25382.0,25632.25,25741.0,25541.0,1930047,25729.75,25645.25,25701.5,25738.5,25560.0,25702.75,25486.5,25672.75,25813.25,25382.0,25673.0,25567.0,106.0,25647.25,25802.75,25869.75,25528.25,1.4981685835145315,25726.25,25649.25,25701.5,25746.25,25560.0,0.9206898902303513
2025-12-11,25862.5,25390.25,25584.5,25650.25,25450.75,1800144,25719.75,25563.25,25631.25,25869.75,25528.25,25748.25,25583.25,25669.75,25862.5,25532.25,25649.75,25390.25,259.5,25643.0,25714.5,25723.0,25390.25,1.397333425871071,25741.0,25541.0,25632.25,25869.75,25382.0,1.4981685835145315
2025-12-12,25620.5,25117.75,25235.25,25360.25,25151.25,1812358,25643.25,25476.75,25497.75,25723.0,25390.25,25215.0,25202.0,25211.0,25225.75,25199.0,25620.5,25315.0,305.5,25559.75,25215.5,25620.5,25117.75,1.4068143509879445,25650.25,25450.75,25584.5,25862.5,25390.25,1.397333425871071
2025-12-14,25408.75,25131.25,25251.5,25330.5,25131.25,215668,25363.5,25151.25,25235.25,25620.5,25117.75,25330.5,25131.25,25251.5,25408.75,25131.25,,,,,,,,0.1674088880060496,25360.25,25151.25,25235.25,25620.5,25117.75,1.4068143509879445
2025-12-15,25410.0,24826.0,25146.0,25266.75,25050.5,883361,,,,,,25033.25,24857.75,24894.25,25135.0,24826.0,25410.0,25034.5,375.5,25408.0,25084.75,25410.0,25034.5,0.6856950624010608,25330.5,25131.25,25251.5,25408.75,25131.25,0.1674088880060496
2025-12-16,25508.0,24926.25,25443.0,25508.0,25074.75,723370,25363.5,25151.25,25235.25,25620.5,25117.75,25508.0,25348.5,25443.0,25508.0,25068.5,25164.5,24936.5,228.0,24989.25,25131.5,25202.25,24926.25,0.5615045686747042,25266.75,25050.5,25146.0,25410.0,24826.0,0.6856950624010608
2025-12-17,25449.25,24887.75,24959.5,25161.25,24892.0,1864748,25101.0,24982.25,25075.0,25202.25,24926.25,25102.0,24892.0,24983.0,25286.0,24892.0,25449.25,25245.25,204.0,25422.25,24892.0,25449.25,24887.75,1.4474812632912855,25508.0,25074.75,25443.0,25508.0,24926.25,0.5615045686747042
2025-12-18,25417.0,25160.75,25373.5,25389.5,25244.0,1843668,25251.25,24922.25,24951.75,25449.25,24887.75,25386.0,25271.75,25372.25,25393.5,25193.5,25338.0,25160.75,177.25,25279.0,25252.0,25417.0,25160.75,1.4311182453230773,25161.25,24892.0,24959.5,25449.25,24887.75,1.4474812632912855
2025-12-19,25601.0,25356.25,25572.5,25589.5,25512.5,968967,25345.75,25187.75,25264.5,25417.0,25160.75,25594.75,25580.75,25586.0,25599.5,25567.0,25601.0,25356.25,244.75,25361.75,25581.25,25601.0,25356.25,0.7521453715180642,25389.5,25244.0,25373.5,25417.0,25160.75,1.4311182453230773
2025-12-21,25785.75,25631.5,25681.25,25718.75,25645.0,259170,25588.25,25511.75,25572.5,25601.0,25356.25,25718.75,25645.0,25681.25,25785.75,25631.5,,,,,,,,0.2011766303045787,25589.5,25512.5,25572.5,25601.0,25356.25,0.7521453715180642
2025-12-22,25795.0,25608.5,25691.75,25721.5,25676.0,1032375,,,,,,25728.75,25665.75,25697.5,25738.5,25608.5,25795.0,25671.0,124.0,25780.75,25688.25,25795.0,25629.5,0.801364832776515,25718.75,25645.0,25681.25,25785.75,25631.5,0.2011766303045787
2025-12-23,25831.75,25627.25,25796.5,25823.75,25710.25,793241,25716.5,25677.75,25691.75,25795.0,25629.5,25822.25,25794.75,25812.5,25831.75,25777.5,25751.25,25627.25,124.0,25644.25,25811.25,25820.25,25627.25,0.6157408318842238,25721.5,25676.0,25691.75,25795.0,25608.5,0.801364832776515
2025-12-24,25892.25,25781.75,25874.25,25888.25,25814.25,291775,25778.5,25668.5,25769.75,25820.25,25627.25,,,,,,25841.0,25781.75,59.25,25795.75,25861.75,25892.25,25781.75,0.2264857479921227,25823.75,25710.25,25796.5,25831.75,25627.25,0.6157408318842238
2025-12-25,25923.25,25842.5,25894.5,25907.5,25874.25,143654,25888.25,25814.25,25874.25,25892.25,25781.75,25907.5,25874.25,25894.5,25923.25,25842.5,,,,,,,,0.11150915480099527,25888.25,25814.25,25874.25,25892.25,25781.75,0.2264857479921227
2025-12-26,25935.0,25834.25,25874.0,25892.25,25858.25,512349,,,,,,25870.5,25859.25,25864.25,25874.25,25852.25,25935.0,25834.25,100.75,25899.25,25866.75,25935.0,25834.25,0.39770284122360067,25907.5,25874.25,25894.5,25923.25,25842.5,0.11150915480099527
2025-12-28,25893.5,25656.0,25753.5,25863.75,25731.5,308074,25893.5,25859.0,25874.0,25935.0,25834.25,25863.75,25731.5,25753.5,25893.5,25656.0,,,,,,,,0.23913759001602336,25892.25,25858.25,25874.0,25935.0,25834.25,0.39770284122360067
2025-12-29,25818.75,25647.75,25694.75,25745.75,25684.75,1014574,,,,,,25744.5,25710.0,25736.75,25755.0,25684.0,25818.75,25661.5,157.25,25707.0,25741.25,25818.75,25647.75,0.7875470869106671,25863.75,25731.5,25753.5,25893.5,25656.0,0.23913759001602336
2025-12-30,25794.0,25552.25,25730.0,25759.5,25678.25,927298,25746.75,25675.75,25691.75,25818.75,25647.75,25653.0,25562.75,25621.25,25718.25,25552.25,25774.75,25673.5,101.25,25692.5,25678.0,25794.0,25668.25,0.7198004665978902,25745.75,25684.75,25694.75,25818.75,25647.75,0.7875470869106671
2025-12-31,25692.25,25426.5,25586.5,25634.5,25533.5,771319,25739.75,25690.25,25730.0,25794.0,25668.25,25458.75,25438.75,25442.75,25471.75,25426.5,25692.25,25568.25,124.0,25679.0,25455.0,25692.25,25444.5,0.598724224678386,25759.5,25678.25,25730.0,25794.0,25552.25,0.7198004665978902
